"jobName","logFile","filePath"," realFilePath","datasetFile","realDatasetFilePath","recordType"
"Jx_LABISValidODSfSMA01Extr12SMATJ_CLI_DEL","MGTprdJx_LABISValidODSfSMA01Extr12SMATJ_CLI_DELlog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_DEL.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL03Chrg18TERRITOIRE","MGTprdJx_LABISIntegDWHSELOL03Chrg18TERRITOIRElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTERRITOIRE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES","MGTprdJx_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USESlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds","/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds","CustomInput"
"Jx_LABISValidODSfSELOL02Trans20MODELECOM","MGTprdJx_LABISValidODSfSELOL02Trans20MODELECOMlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL02Trans20MODELECOM","MGTprdJx_LABISValidODSfSELOL02Trans20MODELECOMlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL02Trans20MODELECOM.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON","MGTprdJx_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR","MGTprdJx_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEURlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR.ds"," ","CustomInput"
"LABISChrgOCTAV01OCTAVTR_ETATDOC","MGTprdLABISChrgOCTAV01OCTAVTR_ETATDOClog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVTR_ETATDOC.ds"," ","CustomOutput"
"LABISExtrOCTAV05OCTAVT_EPISODE","MGTprdLABISExtrOCTAV05OCTAVT_EPISODElog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAV_EPISODE.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans15JCTRCPTCLI","MGTprdJx_LABISIntegDWHSELOL02Trans15JCTRCPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans15JCTRCPTCLI.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL02Trans15JCTRCPTCLI","MGTprdJx_LABISIntegDWHSELOL02Trans15JCTRCPTCLIlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrJCTRCPTCLI.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR01Extr19_OKC_HISTORY","MGTprdJx_LABISValidODSfSELDR01Extr19_OKC_HISTORYlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR01Extr16ADRNUMPERS","MGTprdJx_LABISValidODSfOSCAR01Extr16ADRNUMPERSlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr16ADRNUMPERS.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL03Chrg06DECLARATION","MGTprdJx_LABISIntegDWHSELOL03Chrg06DECLARATIONlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans12DECLARATION.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V","MGTprdJx_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_Vlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","MGTprdJx_LABISValidODSfSELDR02Trans15PROGRAMMElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR02Trans15PROGRAMME.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","MGTprdJx_LABISValidODSfSELDR02Trans15PROGRAMMElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr11HISTOELIZA.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","MGTprdJx_LABISValidODSfSELDR02Trans15PROGRAMMElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","CustomOutput"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","MGTprdJx_LABISValidODSfSELDR02Trans15PROGRAMMElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE.ds"," ","CustomOutput"
"Jx_LABISValidODSfOCTAV01ExtrSTATUTOEUV","MGTprdJx_LABISValidODSfOCTAV01ExtrSTATUTOEUVDECLlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_STATUTOEUV.ds"," ","CustomInput"
"Jx_LABISValidODSfOCTAV01ExtrSTATUTOEUVDECL","MGTprdJx_LABISValidODSfOCTAV01ExtrSTATUTOEUVDECLlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOCTAVT_STATUTOEUVDECL.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL03Chrg15OFFRES","MGTprdJx_LABISIntegDWHSELOL03Chrg15OFFRESlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans09OFFRES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELDR01Extr20_OKC_CONTRAT","MGTprdJx_LABISValidODSfSELDR01Extr20_OKC_CONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA01Extr16COPST_COMPTE_CLIENT","MGTprdJx_LABISValidODSfSMA01Extr16COPST_COMPTE_CLIENTlog.txt","NaN","NaN","#ParRepDataset#DS_COPS_CPTE_CLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr07CTREXEC_HEADER","MGTprdJx_LABISValidODSfSELOL01Extr07CTREXEC_HEADERlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr07CTREXEC_HEADER.ds"," ","CustomInput"
"Jx_LABISIntegDWHSELOL01Extr26LETTRAGE","MGTprdJx_LABISIntegDWHSELOL01Extr26LETTRAGElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLETTRAGE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT","MGTprdJx_LABISValidODSfSELDR01Extr34_GEREFT_INSPTTlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B","MGTprdJx_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_Blog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans10FACTURE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CREANCE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOCIETES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#DS_COPS_SOCIETE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#DS_COPS_CPTE_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdJx_LABISValidODSfSMA02Trans10FACTURElog.txt","NaN","NaN","#ParRepDataset#DS_SMA_NDC.ds"," ","CustomOutput"
"Jx_LABISIntegDWHSELOL03Chrg11SSLIGCTREXEC","MGTprdJx_LABISIntegDWHSELOL03Chrg11SSLIGCTREXEClog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC.ds"," ","CustomOutput"
"LABISChrgOCTAV01OCTAVT_MARQUE","MGTprdLABISChrgOCTAV01OCTAVT_MARQUElog.txt","NaN","NaN","#ParRepTmp#ExtrOCTAVT_MARQUE.ds"," ","CustomOutput"
"Jx_LABISIntegDWHSELOL03Chrg16MANDATREP","MGTprdJx_LABISIntegDWHSELOL03Chrg16MANDATREPlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans10MANDATREP.ds"," ","CustomOutput"
"Jx_LABISValidODSfSELOL01Extr04LIENCTRPAPIER","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr04LIENCTRPAPIER.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr34CONSOPROV","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr34CONSOPROV.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr23MOUVEMENTS","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr23MOUVEMENTS.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr16TIERS","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr16TIERS.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr13DECLIN","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr13DECLIN.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr28AJUSTEMENTS","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr28AJUSTEMENTS.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr14CPTCLI","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr14CPTCLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr18JCTRCPTCLI","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr18JCTRCPTCLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr25TYPMVT","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr25TYPMVT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr08CTREXEC_TL","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr08CTREXEC_TL.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr05CTRMANDAT","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr05CTRMANDAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr02CONTRAT_TL","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr02CONTRAT_TL.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr09CTREXEC_ROLES","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr09CTREXEC_ROLES.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr29RECTRXALL","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr29RECTRXALL.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr06MANDATREP","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr06MANDATREP.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr33PROVISION","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr33PROVISION.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr19ROLECLI","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr19ROLECLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr17NOUVOFFRES","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr26PAYSCHEDULES","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr26PAYSCHEDULES.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr03REFCTRPAPIER","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr24ECHFACT","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr24ECHFACT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr01CONTRAT_HEADER","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr01CONTRAT_HEADER.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr27LETTRAGES","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr27LETTRAGES.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr32TYPEPAIEMT","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr32TYPEPAIEMT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr15FNDLOOKUP","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr10LIGCTREXEC","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr07CTREXEC_HEADER","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr07CTREXEC_HEADER.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr21FACTURES","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr21FACTURES.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr22LIGFACT","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr22LIGFACT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr30TARIF","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr30TARIF.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr31PAIEMENT","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr31PAIEMENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr12CTROFFRE","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr12CTROFFRE.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr11SSLIGCTREXEC","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr11SSLIGCTREXEC.ds"," ","CustomInput"
"Jx_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES","MGTprdSeqLABISValidODSfSELOL01Extrlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR01Extr19TITREHONOR","MGTprdJx_LABISValidODSfOSCAR01Extr19TITREHONORlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr19TITREHONOR.ds"," ","CustomInput"
"LABISProductionDMVertica02ExtrConnexionVertica","MGTprdSeqLABISProductionDMOctVerticaCopylog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeCnxVertica.txt\(2)0"," ","NaN","NaN","CustomInput"
"Jx_LABISValidODSfSELOL01Extr16TIERS","MGTprdJx_LABISValidODSfSELOL01Extr16TIERSlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELOL01Extr16TIERS.ds"," ","CustomInput"
"Jx_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT","MGTprdJx_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRATlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfOSCAR01Extr02GRECOAD","MGTprdJx_LABISValidODSfOSCAR01Extr02GRECOADlog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr02GRECOAD.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans07TIERS","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans07Tiers.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans07TIERS","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_RES_CLI.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans07TIERS","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_DEL.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans07TIERS","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans07TIERS","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPVOIE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans07TIERS","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SELDR_CORRESP_GSB_UO.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans10FACTURE.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CREANCE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOCIETES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_COPS_SOCIETE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_COPS_CPTE_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans10FACTURE","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_NDC.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans14DedoublCPTECLI","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans14DedoublCPTECLI.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans14DedoublCPTECLI","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans08CPTECLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans08CPTECLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLI_DEL.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans08CPTECLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans08CPTECLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SELDR_CORRESP_GSB_UO.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans08CPTECLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_COPS_CPTE_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans08CPTECLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYP_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans05AGREGCLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_RESEAU.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans05AGREGCLIENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA01Trans05AGREGCLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans04TYPEPAIEMT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans04TYPEPAIEMT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans04TYPEPAIEMT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_ECRITURE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans12PAIEMENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_PAIEMENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_IMPUTATION.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_SOCIETES.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_COPS_SOCIETE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans12PAIEMENT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_COPS_CPTE_CLIENT.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans02ORGANISATION","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans02ORGANISATION.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans02ORGANISATION","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SAREF_UO.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans02ORGANISATION","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SAREF_LIBUO.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans03TYPEMVT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans03TYPEMVT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans03TYPEMVT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_TYPE_CREANCE.ds"," ","CustomOutput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#Ds_LABISValidODSfSMA02Trans09CONTRAT.ds"," ","CustomInput"
"Jx_LABISValidODSfSMA02Trans09CONTRAT","MGTprdSeqLABISValidODSfSMA02Translog.txt","NaN","NaN","#ParRepDataset#DS_SMA_CLIENT.ds"," ","CustomOutput"
