fichierCSV,Job,EventId,MsgID,Message
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,183,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job Batch::PENELExtrLigProgUlyssPourFelix.', '\tParPentagramme = PENEL', '\tParIdTraitement = ExtrLigProgUlyssPourFelix', '\tParBasePENEL = PPENEL', '\tParUserPENEL = PENEL_APP', '\tParPwdPENEL = ********', '\tParRepHash = /work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParRepLog = /work/home/dsprd1/applications/sup/penel/datastage/log/', '\tParRepSrc = /work/home/dsprd1/applications/sup/penel/datastage/source/', '\tParRepArc = /work/home/dsprd1/applications/sup/penel/datastage/archive/', '\tParMailLstDiff = log.unix@sacem.fr, andre.abhay@sacem.fr, laurent.fermond@sacem.fr', '\tParPrefixeNomFicProgPourFelix = FF_PENEL_ExtrProgPourFelix_PREPREP101_', '\tParRepCib = /work/home/dsprd1/applications/sup/penel/datastage/cible/', '\tParRepTmp = /work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParMailProgFelix = brigitte.romei@sacem.fr, tji.hoeij.lie@externe.sacem.fr, samir.ben.messaoud@externe.sacem.fr,ali.abousalla@externe.sacem.fr ', '\tParNomScriptTransfertFtp = STECH_TransfertFtp_v2.sh', '\tParNomMachineFelix = hemera', '\tParRepPreprep101Felix = /export/home/exp/applications/felix/batch/files/preprep/', '\tParUserMachineFelix = exp', '\tParPwdMachineFelix = ********', '\tParRepFtp = /work/home/dsprd1/applications/sup/penel/datastage/ftprion/', '\tParRepSocle = /work/home/dsprd1/applications/stech/datastage/', '\tParRionABlanc = NON', '\tParNomMachineFelixPreprod = SVHECATE', '\tParRepPreprep101FelixPreprod = /export/home/exp/applications/felix/batch/files/preprep/', '\tParUserMachineFelixPreprod = exp', '\tParPwdMachineFelixPreprod = ********', '\tParBasePIVOT = DPIVOT', '\tParUserPIVOT = PIVOT_APP', '\tParPwdPIVOT = ********', '\tDSJobController = SeqPENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,214,IIS-DSTAGE-RUN-I-0019,['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Le nom du fichier PREPREP101): FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948']
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,219,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (STECHCartoucheDebutBatch.ExtrLigProgUlyssPourFelix): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', ""\tParAction=Extraction des programmes DTSGEN issus d'ULYSS"", '\tParDescFic1=Extraction à destination de FELIX pour les calculs de répartition', '\tParDescFic2=', '\tParDescFic3=', '\tParTabSuivi=', '\tParRepDest=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParFicDest=FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,228,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (PENELExtrLigProgUlyssPourFelix2OraFfLigProg): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParBasePENEL=PPENEL', '\tParUserPENEL=PENEL_APP', '\tParPwdPENEL=********', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948', '\tParIdSelectRion=552', '\tParFamilTypUtil=DTSGEN', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelix', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,237,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (SeqPENELExtrLigProgUlyssPourFelix2OraFfLigProgRupture): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948', '\tParIdSelectRion=552', '\tParFamilTypUtil=DTSGEN', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelixRupture', '\tParRionABlanc=NON', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,248,IIS-DSTAGE-RUN-I-0019,['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (+++++ Routine STECHEcritureJournal): Transfert du fichier PREPREP101 -->> FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_FORFAI_20190523_183948 --<< vers FELIX ']
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,249,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Script Lance :): sh /work/home/dsprd1/applications/stech/datastage/STECH_TransfertFtp_v2.sh 1 hemera exp 'exp' '/work/home/dsprd1/applications/sup/penel/datastage/tmp/FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_FORFAI_20190523_183948' '/export/home/exp/applications/felix/batch/files/preprep/FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_FORFAI_20190523_183948' 'ascii' /work/home/dsprd1/applications/sup/penel/datastage/ftprion/ ENV""]"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,251,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Routine STECHTransfertFtpV2): Rapport d'exécution : "", '* -------------------------------------------------------------------- *', '\t  STECH_TransfertFtp_v2             Date : 23/05/2019 18:40        ', '\t  pid : [71008]    choix : 1 hemera ***** ***** /work/home/dsprd1/applications/sup/penel/datastage/tmp/FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_FORFAI_20190523_183948 /export/home/exp/applications/felix/batch/files/preprep/FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_FORFAI_20190523_183948 ascii /work/home/dsprd1/applications/sup/penel/datastage/ftprion/ ENV', '\t   EXECUTION en mode automatique par cron', '\t* -------------------------------------------------------------------- *', '\t\\n\\t... Transfert FTP termine, Date : 23/05/2019 18:40', '\t* -------------------------------------------------------------------- *']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,261,IIS-DSTAGE-RUN-I-0019,['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Le nom du fichier PREPREP101): FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948']
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,266,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (STECHCartoucheDebutBatch.ExtrLigProgUlyssPourFelix): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', ""\tParAction=Extraction des programmes UC issus d'ULYSS"", '\tParDescFic1=Extraction à destination de FELIX pour les calculs de répartition', '\tParDescFic2=', '\tParDescFic3=', '\tParTabSuivi=', '\tParRepDest=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParFicDest=FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,275,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (PENELExtrLigProgUlyssPourFelix2OraFfLigProg): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParBasePENEL=PPENEL', '\tParUserPENEL=PENEL_APP', '\tParPwdPENEL=********', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948', '\tParIdSelectRion=553', '\tParFamilTypUtil=UC', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelix', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,284,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (SeqPENELExtrLigProgUlyssPourFelix2OraFfLigProgRupture): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948', '\tParIdSelectRion=553', '\tParFamilTypUtil=UC', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelixRupture', '\tParRionABlanc=NON', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,295,IIS-DSTAGE-RUN-I-0019,['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (+++++ Routine STECHEcritureJournal): Transfert du fichier PREPREP101 -->> FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_FORFAI_20190523_183948 --<< vers FELIX ']
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,296,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Script Lance :): sh /work/home/dsprd1/applications/stech/datastage/STECH_TransfertFtp_v2.sh 1 hemera exp 'exp' '/work/home/dsprd1/applications/sup/penel/datastage/tmp/FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_FORFAI_20190523_183948' '/export/home/exp/applications/felix/batch/files/preprep/FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_FORFAI_20190523_183948' 'ascii' /work/home/dsprd1/applications/sup/penel/datastage/ftprion/ ENV""]"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,298,IIS-DSTAGE-RUN-I-0019,"[""\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Routine STECHTransfertFtpV2): Rapport d'exécution : "", '* -------------------------------------------------------------------- *', '\t  STECH_TransfertFtp_v2             Date : 23/05/2019 18:47        ', '\t  pid : [73081]    choix : 1 hemera ***** ***** /work/home/dsprd1/applications/sup/penel/datastage/tmp/FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_FORFAI_20190523_183948 /export/home/exp/applications/felix/batch/files/preprep/FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_FORFAI_20190523_183948 ascii /work/home/dsprd1/applications/sup/penel/datastage/ftprion/ ENV', '\t   EXECUTION en mode automatique par cron', '\t* -------------------------------------------------------------------- *', '\t\\n\\t... Transfert FTP termine, Date : 23/05/2019 18:47', '\t* -------------------------------------------------------------------- *']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,311,IIS-DSTAGE-RUN-I-0019,"['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (@@@@@ MAIL): Mail envoyé', 'Destinataire: brigitte.romei@sacem.fr, tji.hoeij.lie@externe.sacem.fr, samir.ben.messaoud@externe.sacem.fr,ali.abousalla@externe.sacem.fr ', 'Sujet: PENEL - ExtrLigProgUlyssPourFelix - Envoi des fichiers de programmes sur le serveur FELIX', 'Contenu: Dépôt des fichiers PREPREP101 sur le serveur FELIX', '', '\tMachine    : [hemera]', '\tRépertoire : [/export/home/exp/applications/felix/batch/files/preprep/]', '', '\tPreprod : [NON]', '', '\tFichier [FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_FORFAI_20190523_183948]', '\t   -> 190330 lignes extraites', '\tFichier [FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_FORFAI_20190523_183948]', '\t   -> 1976466 lignes extraites']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,261,IIS-DSTAGE-RUN-I-0019,['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Le nom du fichier PREPREP101): FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948']
FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,266,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (STECHCartoucheDebutBatch.ExtrLigProgUlyssPourFelix): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', ""\tParAction=Extraction des programmes UC issus d'ULYSS"", '\tParDescFic1=Extraction à destination de FELIX pour les calculs de répartition', '\tParDescFic2=', '\tParDescFic3=', '\tParTabSuivi=', '\tParRepDest=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParFicDest=FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,275,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (PENELExtrLigProgUlyssPourFelix2OraFfLigProg): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParBasePENEL=PPENEL', '\tParUserPENEL=PENEL_APP', '\tParPwdPENEL=********', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948', '\tParIdSelectRion=553', '\tParFamilTypUtil=UC', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelix', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,284,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (SeqPENELExtrLigProgUlyssPourFelix2OraFfLigProgRupture): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_UC_20190523_183948', '\tParIdSelectRion=553', '\tParFamilTypUtil=UC', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelixRupture', '\tParRionABlanc=NON', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,214,IIS-DSTAGE-RUN-I-0019,['\tBatch::PENELExtrLigProgUlyssPourFelix..JobControl (Le nom du fichier PREPREP101): FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948']
FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,219,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (STECHCartoucheDebutBatch.ExtrLigProgUlyssPourFelix): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', ""\tParAction=Extraction des programmes DTSGEN issus d'ULYSS"", '\tParDescFic1=Extraction à destination de FELIX pour les calculs de répartition', '\tParDescFic2=', '\tParDescFic3=', '\tParTabSuivi=', '\tParRepDest=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParFicDest=FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,228,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (PENELExtrLigProgUlyssPourFelix2OraFfLigProg): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParBasePENEL=PPENEL', '\tParUserPENEL=PENEL_APP', '\tParPwdPENEL=********', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948', '\tParIdSelectRion=552', '\tParFamilTypUtil=DTSGEN', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelix', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948,SUPprdBatch__PENELExtrLigProgUlyssPourFelix,237,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PENELExtrLigProgUlyssPourFelix -> (SeqPENELExtrLigProgUlyssPourFelix2OraFfLigProgRupture): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PENEL', '\tParIdTraitement=ExtrLigProgUlyssPourFelix', '\tParRepTmp=/work/home/dsprd1/applications/sup/penel/datastage/tmp/', '\tParRepHash=/work/home/dsprd1/applications/sup/penel/datastage/hash/', '\tParNomFicPREPREP101=FF_PENEL_ExtrProgPourFelix_PREPREP101_DTSGEN_20190523_183948', '\tParIdSelectRion=552', '\tParFamilTypUtil=DTSGEN', '\tParNomHashCleLigFelix=HF_PENEL_ExtrLigProgUlyssPourFelix_TRAV_CleLigFelixRupture', '\tParRionABlanc=NON', '\tDSJobController=Batch::PENELExtrLigProgUlyssPourFelix']"
FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt00,DOCprdPIVOTExtrHrf2PourDbEdit03ExtrEntete00,6209,IIS-DSTAGE-RUN-I-0070,"['\tStarting Job PIVOTExtrHrf2PourDbEdit03ExtrEntete00.', '\tParPentagramme = PIVOT', '\tParIdTraitement = ExtrHrf2PourDbEdit', '\tParBasePIVOT = PPIVOT', '\tParUserPIVOT = PIVOT_TBA', '\tParPwdPIVOT = ********', '\tParRepTmp = /export/home/dsprd1/applications/doc/pivod/datastage/tmp/', '\tParIdFic = 287324', '\tParNomFicTravEnrgt00 = FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt00', '\tDSJobController = Batch::PIVOTExtrHrf2PourDbEdit']"
FF_PIVOT_ExtrHrf2PourDbEdit_287189_20190524210300,DOCprdBatch__PIVOTExtrHrf2PourDbEdit,54904,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrHrf2PourDbEdit -> (PIVOTExtrHrf2PourDbEdit12ChrgFic): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrHrf2PourDbEdit', '\tParRepTmp=/export/home/dsprd1/applications/doc/pivod/datastage/tmp/', '\tParNomFicTravEnrgt00=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt00', '\tParNomFicTravEnrgt10=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt10', '\tParNomFicTravEnrgt11=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt11', '\tParNomFicTravEnrgt20=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt20', '\tParNomFicTravEnrgt21=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt21', '\tParNomFicTravEnrgt30=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt30', '\tParNomFicTravEnrgt40=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt40', '\tParNomFicTravEnrgt99=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt99', '\tParNomFicTravEnrgtAll=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_EnrgtAll', '\tParNomFicFinal=FF_PIVOT_ExtrHrf2PourDbEdit_287189_20190524210300', '\tDSJobController=Batch::PIVOTExtrHrf2PourDbEdit']"
FF_PIVOT_ExtrHrf2PourDbEdit_287189_20190524210300,DOCprdBatch__PIVOTExtrHrf2PourDbEdit,54913,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrHrf2PourDbEdit..JobControl (+++++ Routine STECHEcritureJournal): Transfert du fichier HRF2 genere vers le NX - [FF_PIVOT_ExtrHrf2PourDbEdit_287189_20190524210300] -> [(EXP)M/13/F70/42/HRF2/000000287189/FTPDATA ON RE]']
FF_PIVOT_ExtrHrf2PourDbEdit_287189_20190524210300,DOCprdBatch__PIVOTExtrHrf2PourDbEdit,54916,IIS-DSTAGE-RUN-I-0019,"['\tBatch::PIVOTExtrHrf2PourDbEdit..JobControl (STECHEcritureLigneDansFic): Ecriture effectuée avec succès', '\techo -e ""#FCT#...Fichier FF_PIVOT_ExtrHrf2PourDbEdit_287189_20190524210300 mis a disposition pour le NX"" >> /export/home/dsprd1/applications/doc/pivod/datastage/log//PIVOT_ExtrHrf2PourDbEdit_MemoFct_20190524_210151.txt']"
FF_PIVOT_ExtrHrf2PourDbEdit_287324_20190524210952,DOCprdBatch__PIVOTExtrHrf2PourDbEdit,55182,IIS-DSTAGE-RUN-I-0034,"['\tBatch::PIVOTExtrHrf2PourDbEdit -> (PIVOTExtrHrf2PourDbEdit12ChrgFic): Job run requested', '\tMode (row/warn limits) = 0/50', '\tGenerating operational metadata', '\tJob Parameters --->', '\tParPentagramme=PIVOT', '\tParIdTraitement=ExtrHrf2PourDbEdit', '\tParRepTmp=/export/home/dsprd1/applications/doc/pivod/datastage/tmp/', '\tParNomFicTravEnrgt00=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt00', '\tParNomFicTravEnrgt10=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt10', '\tParNomFicTravEnrgt11=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt11', '\tParNomFicTravEnrgt20=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt20', '\tParNomFicTravEnrgt21=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt21', '\tParNomFicTravEnrgt30=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt30', '\tParNomFicTravEnrgt40=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt40', '\tParNomFicTravEnrgt99=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_Enrgt99', '\tParNomFicTravEnrgtAll=FF_PIVOT_ExtrHrf2PourDbEdit_TRAV_EnrgtAll', '\tParNomFicFinal=FF_PIVOT_ExtrHrf2PourDbEdit_287324_20190524210952', '\tDSJobController=Batch::PIVOTExtrHrf2PourDbEdit']"
FF_PIVOT_ExtrHrf2PourDbEdit_287324_20190524210952,DOCprdBatch__PIVOTExtrHrf2PourDbEdit,55191,IIS-DSTAGE-RUN-I-0019,['\tBatch::PIVOTExtrHrf2PourDbEdit..JobControl (+++++ Routine STECHEcritureJournal): Transfert du fichier HRF2 genere vers le NX - [FF_PIVOT_ExtrHrf2PourDbEdit_287324_20190524210952] -> [(EXP)M/13/F70/42/HRF2/000000287324/FTPDATA ON RE]']
FF_PIVOT_ExtrHrf2PourDbEdit_287324_20190524210952,DOCprdBatch__PIVOTExtrHrf2PourDbEdit,55194,IIS-DSTAGE-RUN-I-0019,"['\tBatch::PIVOTExtrHrf2PourDbEdit..JobControl (STECHEcritureLigneDansFic): Ecriture effectuée avec succès', '\techo -e ""#FCT#...Fichier FF_PIVOT_ExtrHrf2PourDbEdit_287324_20190524210952 mis a disposition pour le NX"" >> /export/home/dsprd1/applications/doc/pivod/datastage/log//PIVOT_ExtrHrf2PourDbEdit_MemoFct_20190524_210151.txt']"
